clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual
w_qYZSVx2dM_004,mosei_real,0,mosei_w_qYZSVx2dM_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\w_qYZSVx2dM_004.mp4,data\preprocessed\features\z_at\w_qYZSVx2dM_004.pt,data\preprocessed\features\z_v\w_qYZSVx2dM_004.pt,at walmartjobskyed.com. The link is just below this video in the description area.,8,1,1,1,1,at walmartjobskyed.com. The link is just below this video in the description area.,8,1,1,1,1
w_qYZSVx2dM_005,mosei_real,0,mosei_w_qYZSVx2dM_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\w_qYZSVx2dM_005.mp4,data\preprocessed\features\z_at\w_qYZSVx2dM_005.pt,data\preprocessed\features\z_v\w_qYZSVx2dM_005.pt,"You'll need to apply online, which you can get the link directly from my website.",8,1,1,1,1,"You'll need to apply online, which you can get the link directly from my website.",8,1,1,1,1
w_qYZSVx2dM_006,mosei_real,0,mosei_w_qYZSVx2dM_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\w_qYZSVx2dM_006.mp4,data\preprocessed\features\z_at\w_qYZSVx2dM_006.pt,data\preprocessed\features\z_v\w_qYZSVx2dM_006.pt,on my website. There is a lot of flexibility regarding part time or full time employment.,8,1,1,1,1,on my website. There is a lot of flexibility regarding part time or full time employment.,8,1,1,1,1
wb7CfuiIZFQ_000,mosei_real,0,mosei_wb7CfuiIZFQ_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\wb7CfuiIZFQ_000.mp4,data\preprocessed\features\z_at\wb7CfuiIZFQ_000.pt,data\preprocessed\features\z_v\wb7CfuiIZFQ_000.pt,And that is the best way to get experience and they're on your way to being a film producer.,8,1,1,1,1,And that is the best way to get experience and they're on your way to being a film producer.,8,1,1,1,1
wdU-0bttAkc_001,mosei_real,0,mosei_wdU-0bttAkc_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\wdU-0bttAkc_001.mp4,data\preprocessed\features\z_at\wdU-0bttAkc_001.pt,data\preprocessed\features\z_v\wdU-0bttAkc_001.pt,"After a period of time, 10 years, they can take all the money and walk away to another financial institution.",8,1,1,1,1,"After a period of time, 10 years, they can take all the money and walk away to another financial institution.",8,1,1,1,1
wgca4dZnnVQ_000,mosei_real,0,mosei_wgca4dZnnVQ_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\wgca4dZnnVQ_000.mp4,data\preprocessed\features\z_at\wgca4dZnnVQ_000.pt,data\preprocessed\features\z_v\wgca4dZnnVQ_000.pt,supporting a podcast but unfortunately no one's really come up with much better idea.,8,1,1,1,1,supporting a podcast but unfortunately no one's really come up with much better idea.,8,1,1,1,1
wvLEIxt-_V0_000,mosei_real,0,mosei_wvLEIxt-_V0_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\wvLEIxt-_V0_000.mp4,data\preprocessed\features\z_at\wvLEIxt-_V0_000.pt,data\preprocessed\features\z_v\wvLEIxt-_V0_000.pt,I hope you had a lot of fun working with the Pirate Fleet app.,8,1,1,1,1,I hope you had a lot of fun working with the Pirate Fleet app.,8,1,1,1,1
x-oexIBWwR4_000,mosei_real,0,mosei_x-oexIBWwR4_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_000.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_000.pt,data\preprocessed\features\z_v\x-oexIBWwR4_000.pt,"Oh my god, I look like seven rough years as we say in Swedish.",8,1,1,1,1,"Oh my god, I look like seven rough years as we say in Swedish.",8,1,1,1,1
x-oexIBWwR4_001,mosei_real,0,mosei_x-oexIBWwR4_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_001.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_001.pt,data\preprocessed\features\z_v\x-oexIBWwR4_001.pt,Fish. So it's the last day of filming this...,8,1,1,1,1,Fish. So it's the last day of filming this...,8,1,1,1,1
x-oexIBWwR4_002,mosei_real,0,mosei_x-oexIBWwR4_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_002.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_002.pt,data\preprocessed\features\z_v\x-oexIBWwR4_002.pt,"and we've had the morning meeting and gone through the manuscript for the day. So we're just going to start with doing some testimonials, so we're talking about...",8,1,1,1,1,"and we've had the morning meeting and gone through the manuscript for the day. So we're just going to start with doing some testimonials, so we're talking about...",8,1,1,1,1
x-oexIBWwR4_003,mosei_real,0,mosei_x-oexIBWwR4_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_003.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_003.pt,data\preprocessed\features\z_v\x-oexIBWwR4_003.pt,Filming the Swedish TV show I've laughed so much during the shoot that I realized that I'm a tiny bit incontinent because,8,1,1,1,1,Filming the Swedish TV show I've laughed so much during the shoot that I realized that I'm a tiny bit incontinent because,8,1,1,1,1
x-oexIBWwR4_004,mosei_real,0,mosei_x-oexIBWwR4_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_004.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_004.pt,data\preprocessed\features\z_v\x-oexIBWwR4_004.pt,continent because I've peed my pants. Like not a lot but like a little bit that you're,8,1,1,1,1,continent because I've peed my pants. Like not a lot but like a little bit that you're,8,1,1,1,1
x-oexIBWwR4_005,mosei_real,0,mosei_x-oexIBWwR4_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_005.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_005.pt,data\preprocessed\features\z_v\x-oexIBWwR4_005.pt,"a little bit that you're still like, wow, I'm 26 years old and I just peed my pants. It's just a little bit. I'm doing a little...",8,1,1,1,1,"a little bit that you're still like, wow, I'm 26 years old and I just peed my pants. It's just a little bit. I'm doing a little...",8,1,1,1,1
x-oexIBWwR4_006,mosei_real,0,mosei_x-oexIBWwR4_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_006.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_006.pt,data\preprocessed\features\z_v\x-oexIBWwR4_006.pt,I'm just trying to exercise this now.,8,1,1,1,1,I'm just trying to exercise this now.,8,1,1,1,1
x-oexIBWwR4_007,mosei_real,0,mosei_x-oexIBWwR4_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_007.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_007.pt,data\preprocessed\features\z_v\x-oexIBWwR4_007.pt,Topaka and get ready and the last day is,8,1,1,1,1,Topaka and get ready and the last day is,8,1,1,1,1
x-oexIBWwR4_008,mosei_real,0,mosei_x-oexIBWwR4_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x-oexIBWwR4_008.mp4,data\preprocessed\features\z_at\x-oexIBWwR4_008.pt,data\preprocessed\features\z_v\x-oexIBWwR4_008.pt,And the last day of shooting is almost here. We just got to the studio and we...,8,1,1,1,1,And the last day of shooting is almost here. We just got to the studio and we...,8,1,1,1,1
x5xF4yu9Bos_004,mosei_real,0,mosei_x5xF4yu9Bos_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x5xF4yu9Bos_004.mp4,data\preprocessed\features\z_at\x5xF4yu9Bos_004.pt,data\preprocessed\features\z_v\x5xF4yu9Bos_004.pt,So in reality we have,8,1,1,1,1,So in reality we have,8,1,1,1,1
x5xF4yu9Bos_006,mosei_real,0,mosei_x5xF4yu9Bos_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x5xF4yu9Bos_006.mp4,data\preprocessed\features\z_at\x5xF4yu9Bos_006.pt,data\preprocessed\features\z_v\x5xF4yu9Bos_006.pt,"to work with. In this video, we're going to share a few ways to increase your sales.",8,1,1,1,1,"to work with. In this video, we're going to share a few ways to increase your sales.",8,1,1,1,1
x5xF4yu9Bos_007,mosei_real,0,mosei_x5xF4yu9Bos_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x5xF4yu9Bos_007.mp4,data\preprocessed\features\z_at\x5xF4yu9Bos_007.pt,data\preprocessed\features\z_v\x5xF4yu9Bos_007.pt,"James, what are you looking for? I'm looking for my face.",8,1,1,1,1,"James, what are you looking for? I'm looking for my face.",8,1,1,1,1
x5xF4yu9Bos_009,mosei_real,0,mosei_x5xF4yu9Bos_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x5xF4yu9Bos_009.mp4,data\preprocessed\features\z_at\x5xF4yu9Bos_009.pt,data\preprocessed\features\z_v\x5xF4yu9Bos_009.pt,"I have them back. Just wait, by the end of this video, we'll have helped you find at least one of these blocks.",8,1,1,1,1,"I have them back. Just wait, by the end of this video, we'll have helped you find at least one of these blocks.",8,1,1,1,1
x8UZQkN52o4_000,mosei_real,0,mosei_x8UZQkN52o4_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x8UZQkN52o4_000.mp4,data\preprocessed\features\z_at\x8UZQkN52o4_000.pt,data\preprocessed\features\z_v\x8UZQkN52o4_000.pt,Neal Gorsuch doesn't like Trump attacking judges. He told the U.S.,8,1,1,1,1,Neal Gorsuch doesn't like Trump attacking judges. He told the U.S.,8,1,1,1,1
x8UZQkN52o4_002,mosei_real,0,mosei_x8UZQkN52o4_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x8UZQkN52o4_002.mp4,data\preprocessed\features\z_at\x8UZQkN52o4_002.pt,data\preprocessed\features\z_v\x8UZQkN52o4_002.pt,Adding Donorstrom.,8,1,1,1,1,Adding Donorstrom.,8,1,1,1,1
x8UZQkN52o4_003,mosei_real,0,mosei_x8UZQkN52o4_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x8UZQkN52o4_003.mp4,data\preprocessed\features\z_at\x8UZQkN52o4_003.pt,data\preprocessed\features\z_v\x8UZQkN52o4_003.pt,"He just three weeks into his presidency. He's already attacking America's enemies, starting with the judicial branch.",8,1,1,1,1,"He just three weeks into his presidency. He's already attacking America's enemies, starting with the judicial branch.",8,1,1,1,1
x8UZQkN52o4_005,mosei_real,0,mosei_x8UZQkN52o4_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x8UZQkN52o4_005.mp4,data\preprocessed\features\z_at\x8UZQkN52o4_005.pt,data\preprocessed\features\z_v\x8UZQkN52o4_005.pt,"Of course, being from reality TV, Trump doesn't consider someone a real judge unless they're sitting next to how he meant.",8,1,1,1,1,"Of course, being from reality TV, Trump doesn't consider someone a real judge unless they're sitting next to how he meant.",8,1,1,1,1
x8UZQkN52o4_006,mosei_real,0,mosei_x8UZQkN52o4_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x8UZQkN52o4_006.mp4,data\preprocessed\features\z_at\x8UZQkN52o4_006.pt,data\preprocessed\features\z_v\x8UZQkN52o4_006.pt,Mandel. Even...,8,1,1,1,1,Mandel. Even...,8,1,1,1,1
x8UZQkN52o4_007,mosei_real,0,mosei_x8UZQkN52o4_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x8UZQkN52o4_007.mp4,data\preprocessed\features\z_at\x8UZQkN52o4_007.pt,data\preprocessed\features\z_v\x8UZQkN52o4_007.pt,Even Trump's own Supreme Court pick.,8,1,1,1,1,Even Trump's own Supreme Court pick.,8,1,1,1,1
x92920ole0w_001,mosei_real,0,mosei_x92920ole0w_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x92920ole0w_001.mp4,data\preprocessed\features\z_at\x92920ole0w_001.pt,data\preprocessed\features\z_v\x92920ole0w_001.pt,I think there's a distinction between what I would call big-air marketing and small-air marketing.,8,1,1,1,1,I think there's a distinction between what I would call big-air marketing and small-air marketing.,8,1,1,1,1
x9E8yaFCX0Y_000,mosei_real,0,mosei_x9E8yaFCX0Y_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x9E8yaFCX0Y_000.mp4,data\preprocessed\features\z_at\x9E8yaFCX0Y_000.pt,data\preprocessed\features\z_v\x9E8yaFCX0Y_000.pt,"Hi, I'm Antonio Centeno, the founder of Roman Roestal. Today we're going to be",8,1,1,1,1,"Hi, I'm Antonio Centeno, the founder of Roman Roestal. Today we're going to be",8,1,1,1,1
x9E8yaFCX0Y_003,mosei_real,0,mosei_x9E8yaFCX0Y_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x9E8yaFCX0Y_003.mp4,data\preprocessed\features\z_at\x9E8yaFCX0Y_003.pt,data\preprocessed\features\z_v\x9E8yaFCX0Y_003.pt,button down below and last but not least.,8,1,1,1,1,button down below and last but not least.,8,1,1,1,1
x9E8yaFCX0Y_004,mosei_real,0,mosei_x9E8yaFCX0Y_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x9E8yaFCX0Y_004.mp4,data\preprocessed\features\z_at\x9E8yaFCX0Y_004.pt,data\preprocessed\features\z_v\x9E8yaFCX0Y_004.pt,"Last but not least, if you want to learn more about men's style and presenting in general, I've got a free 47 page ebook that's...",8,1,1,1,1,"Last but not least, if you want to learn more about men's style and presenting in general, I've got a free 47 page ebook that's...",8,1,1,1,1
x9E8yaFCX0Y_005,mosei_real,0,mosei_x9E8yaFCX0Y_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x9E8yaFCX0Y_005.mp4,data\preprocessed\features\z_at\x9E8yaFCX0Y_005.pt,data\preprocessed\features\z_v\x9E8yaFCX0Y_005.pt,"ebook that's mostly about men's style, but we also, you know, in other places I will talk about presentations. In fact, I'm a linky-do-in-r-",8,1,1,1,1,"ebook that's mostly about men's style, but we also, you know, in other places I will talk about presentations. In fact, I'm a linky-do-in-r-",8,1,1,1,1
x9E8yaFCX0Y_006,mosei_real,0,mosei_x9E8yaFCX0Y_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\x9E8yaFCX0Y_006.mp4,data\preprocessed\features\z_at\x9E8yaFCX0Y_006.pt,data\preprocessed\features\z_v\x9E8yaFCX0Y_006.pt,"I'll link you to an article on presentations right down there. Okay, so let's get to what...",8,1,1,1,1,"I'll link you to an article on presentations right down there. Okay, so let's get to what...",8,1,1,1,1
xBsrNFxnnuY_001,mosei_real,0,mosei_xBsrNFxnnuY_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xBsrNFxnnuY_001.mp4,data\preprocessed\features\z_at\xBsrNFxnnuY_001.pt,data\preprocessed\features\z_v\xBsrNFxnnuY_001.pt,How to push through the depth so you actually meet the dream,8,1,1,1,1,How to push through the depth so you actually meet the dream,8,1,1,1,1
xBsrNFxnnuY_002,mosei_real,0,mosei_xBsrNFxnnuY_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xBsrNFxnnuY_002.mp4,data\preprocessed\features\z_at\xBsrNFxnnuY_002.pt,data\preprocessed\features\z_v\xBsrNFxnnuY_002.pt,"Hey guys, my name is Tim Schmoyer and it's",8,1,1,1,1,"Hey guys, my name is Tim Schmoyer and it's",8,1,1,1,1
xBsrNFxnnuY_003,mosei_real,0,mosei_xBsrNFxnnuY_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xBsrNFxnnuY_003.mp4,data\preprocessed\features\z_at\xBsrNFxnnuY_003.pt,data\preprocessed\features\z_v\xBsrNFxnnuY_003.pt,"Schmoyer and it is Wednesday time to give you guys some YouTube tips, ideas, suggestions, mostly advice.",8,1,1,1,1,"Schmoyer and it is Wednesday time to give you guys some YouTube tips, ideas, suggestions, mostly advice.",8,1,1,1,1
xBsrNFxnnuY_004,mosei_real,0,mosei_xBsrNFxnnuY_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xBsrNFxnnuY_004.mp4,data\preprocessed\features\z_at\xBsrNFxnnuY_004.pt,data\preprocessed\features\z_v\xBsrNFxnnuY_004.pt,And that was not understanding the path in the journey that you guys opt,8,1,1,1,1,And that was not understanding the path in the journey that you guys opt,8,1,1,1,1
xBsrNFxnnuY_005,mosei_real,0,mosei_xBsrNFxnnuY_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xBsrNFxnnuY_005.mp4,data\preprocessed\features\z_at\xBsrNFxnnuY_005.pt,data\preprocessed\features\z_v\xBsrNFxnnuY_005.pt,"You guys often take as creators, I assume that your",8,1,1,1,1,"You guys often take as creators, I assume that your",8,1,1,1,1
xBsrNFxnnuY_006,mosei_real,0,mosei_xBsrNFxnnuY_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xBsrNFxnnuY_006.mp4,data\preprocessed\features\z_at\xBsrNFxnnuY_006.pt,data\preprocessed\features\z_v\xBsrNFxnnuY_006.pt,that your path often started was like a straight upward line over.,8,1,1,1,1,that your path often started was like a straight upward line over.,8,1,1,1,1
xNYsfeSgDCQ_001,mosei_real,0,mosei_xNYsfeSgDCQ_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xNYsfeSgDCQ_001.mp4,data\preprocessed\features\z_at\xNYsfeSgDCQ_001.pt,data\preprocessed\features\z_v\xNYsfeSgDCQ_001.pt,"has kindly been sponsored by the service that I used to get paid by clients, transfer wise. They make it really easy to send",8,1,1,1,1,"has kindly been sponsored by the service that I used to get paid by clients, transfer wise. They make it really easy to send",8,1,1,1,1
xNYsfeSgDCQ_002,mosei_real,0,mosei_xNYsfeSgDCQ_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xNYsfeSgDCQ_002.mp4,data\preprocessed\features\z_at\xNYsfeSgDCQ_002.pt,data\preprocessed\features\z_v\xNYsfeSgDCQ_002.pt,The two send and receive money internationally with much lower fees and a much better exchange rate.,8,1,1,1,1,The two send and receive money internationally with much lower fees and a much better exchange rate.,8,1,1,1,1
xNYsfeSgDCQ_003,mosei_real,0,mosei_xNYsfeSgDCQ_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xNYsfeSgDCQ_003.mp4,data\preprocessed\features\z_at\xNYsfeSgDCQ_003.pt,data\preprocessed\features\z_v\xNYsfeSgDCQ_003.pt,"but if a client enjoys working with you, they're much more likely to pay you on time.",8,1,1,1,1,"but if a client enjoys working with you, they're much more likely to pay you on time.",8,1,1,1,1
xP81rX2ATLI_001,mosei_real,0,mosei_xP81rX2ATLI_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xP81rX2ATLI_001.mp4,data\preprocessed\features\z_at\xP81rX2ATLI_001.pt,data\preprocessed\features\z_v\xP81rX2ATLI_001.pt,pricing. Is he unimproved? Of course!,8,1,1,1,1,pricing. Is he unimproved? Of course!,8,1,1,1,1
xP81rX2ATLI_002,mosei_real,0,mosei_xP81rX2ATLI_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xP81rX2ATLI_002.mp4,data\preprocessed\features\z_at\xP81rX2ATLI_002.pt,data\preprocessed\features\z_v\xP81rX2ATLI_002.pt,"The maximum, well you may not be very sure. Here look at this.",8,1,1,1,1,"The maximum, well you may not be very sure. Here look at this.",8,1,1,1,1
xP81rX2ATLI_004,mosei_real,0,mosei_xP81rX2ATLI_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xP81rX2ATLI_004.mp4,data\preprocessed\features\z_at\xP81rX2ATLI_004.pt,data\preprocessed\features\z_v\xP81rX2ATLI_004.pt,Firstly draw the AC curve and the AR curve.,8,1,1,1,1,Firstly draw the AC curve and the AR curve.,8,1,1,1,1
xP81rX2ATLI_005,mosei_real,0,mosei_xP81rX2ATLI_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xP81rX2ATLI_005.mp4,data\preprocessed\features\z_at\xP81rX2ATLI_005.pt,data\preprocessed\features\z_v\xP81rX2ATLI_005.pt,Where is the profit maximized? That is where the distance between the two is maximum.,8,1,1,1,1,Where is the profit maximized? That is where the distance between the two is maximum.,8,1,1,1,1
xP81rX2ATLI_007,mosei_real,0,mosei_xP81rX2ATLI_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xP81rX2ATLI_007.mp4,data\preprocessed\features\z_at\xP81rX2ATLI_007.pt,data\preprocessed\features\z_v\xP81rX2ATLI_007.pt,"However, the uncle might simply take the course and add some additional amount on top.",8,1,1,1,1,"However, the uncle might simply take the course and add some additional amount on top.",8,1,1,1,1
xP81rX2ATLI_008,mosei_real,0,mosei_xP81rX2ATLI_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xP81rX2ATLI_008.mp4,data\preprocessed\features\z_at\xP81rX2ATLI_008.pt,data\preprocessed\features\z_v\xP81rX2ATLI_008.pt,"In this case you might just produce here or here, you know.",8,1,1,1,1,"In this case you might just produce here or here, you know.",8,1,1,1,1
xPhlDO-2Foc_002,mosei_real,0,mosei_xPhlDO-2Foc_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xPhlDO-2Foc_002.mp4,data\preprocessed\features\z_at\xPhlDO-2Foc_002.pt,data\preprocessed\features\z_v\xPhlDO-2Foc_002.pt,"And yeah, well you thought of it. Of course. So I originally picked Bond University as my number one.",8,1,1,1,1,"And yeah, well you thought of it. Of course. So I originally picked Bond University as my number one.",8,1,1,1,1
